Date,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2023-10-10,010736002,3,29,Micrograms/cubic meter (25 C),27,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-11,010736002,3,53,Micrograms/cubic meter (25 C),49,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-12,010736002,3,7,Micrograms/cubic meter (25 C),6,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-13,010736002,3,10,Micrograms/cubic meter (25 C),9,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-14,010736002,3,19,Micrograms/cubic meter (25 C),18,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-15,010736002,3,9,Micrograms/cubic meter (25 C),8,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-16,010736002,3,15,Micrograms/cubic meter (25 C),14,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-17,010736002,3,12,Micrograms/cubic meter (25 C),11,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-18,010736002,3,23,Micrograms/cubic meter (25 C),21,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-19,010736002,3,33,Micrograms/cubic meter (25 C),31,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-20,010736002,3,29,Micrograms/cubic meter (25 C),27,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-21,010736002,3,22,Micrograms/cubic meter (25 C),20,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-22,010736002,3,24,Micrograms/cubic meter (25 C),22,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-23,010736002,3,20,Micrograms/cubic meter (25 C),19,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-24,010736002,3,20,Micrograms/cubic meter (25 C),19,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-25,010736002,3,26,Micrograms/cubic meter (25 C),24,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-26,010736002,3,20,Micrograms/cubic meter (25 C),19,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-27,010736002,3,22,Micrograms/cubic meter (25 C),20,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-28,010736002,3,24,Micrograms/cubic meter (25 C),22,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-29,010736002,3,21,Micrograms/cubic meter (25 C),19,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-30,010736002,3,17,Micrograms/cubic meter (25 C),16,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-10-31,010736002,3,15,Micrograms/cubic meter (25 C),14,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-01,010736002,3,22,Micrograms/cubic meter (25 C),20,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-02,010736002,3,26,Micrograms/cubic meter (25 C),24,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-03,010736002,3,28,Micrograms/cubic meter (25 C),26,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-04,010736002,3,29,Micrograms/cubic meter (25 C),27,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-05,010736002,3,30,Micrograms/cubic meter (25 C),28,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-06,010736002,3,47,Micrograms/cubic meter (25 C),44,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-07,010736002,3,40,Micrograms/cubic meter (25 C),37,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-08,010736002,3,31,Micrograms/cubic meter (25 C),29,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-09,010736002,3,29,Micrograms/cubic meter (25 C),27,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-10,010736002,3,16,Micrograms/cubic meter (25 C),15,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-11,010736002,3,6,Micrograms/cubic meter (25 C),6,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-12,010736002,3,10,Micrograms/cubic meter (25 C),9,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-13,010736002,3,16,Micrograms/cubic meter (25 C),15,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-14,010736002,3,18,Micrograms/cubic meter (25 C),17,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-15,010736002,3,12,Micrograms/cubic meter (25 C),11,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-16,010736002,3,16,Micrograms/cubic meter (25 C),15,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-17,010736002,3,24,Micrograms/cubic meter (25 C),22,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-18,010736002,3,15,Micrograms/cubic meter (25 C),14,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-19,010736002,3,18,Micrograms/cubic meter (25 C),17,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-20,010736002,3,19,Micrograms/cubic meter (25 C),18,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-21,010736002,3,12,Micrograms/cubic meter (25 C),11,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-22,010736002,3,12,Micrograms/cubic meter (25 C),11,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-23,010736002,3,14,Micrograms/cubic meter (25 C),13,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-24,010736002,3,15,Micrograms/cubic meter (25 C),14,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-25,010736002,3,15,Micrograms/cubic meter (25 C),14,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-26,010736002,3,12,Micrograms/cubic meter (25 C),11,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-27,010736002,3,16,Micrograms/cubic meter (25 C),15,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-28,010736002,3,16,Micrograms/cubic meter (25 C),15,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-29,010736002,3,23,Micrograms/cubic meter (25 C),21,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-11-30,010736002,3,22,Micrograms/cubic meter (25 C),20,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-01,010736002,3,23,Micrograms/cubic meter (25 C),21,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-02,010736002,3,9,Micrograms/cubic meter (25 C),8,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-03,010736002,3,13,Micrograms/cubic meter (25 C),12,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-04,010736002,3,24,Micrograms/cubic meter (25 C),22,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-05,010736002,3,17,Micrograms/cubic meter (25 C),16,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-06,010736002,3,16,Micrograms/cubic meter (25 C),15,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-07,010736002,3,19,Micrograms/cubic meter (25 C),18,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-08,010736002,3,24,Micrograms/cubic meter (25 C),22,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-09,010736002,3,14,Micrograms/cubic meter (25 C),13,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-10,010736002,3,7,Micrograms/cubic meter (25 C),6,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-11,010736002,3,13,Micrograms/cubic meter (25 C),12,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-12,010736002,3,19,Micrograms/cubic meter (25 C),18,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-13,010736002,3,23,Micrograms/cubic meter (25 C),21,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-14,010736002,3,15,Micrograms/cubic meter (25 C),14,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
